k,d,recall,time
7572,0.405699,1.000000,1.596213
7573,0.405722,1.000000,1.596213
7574,0.405728,1.000000,1.596213
7575,0.405734,1.000000,1.596213
7576,0.405734,1.000000,1.596213
7577,0.405736,1.000000,1.596213
7578,0.405754,1.000000,1.596213
7579,0.405754,1.000000,1.596213
7580,0.405757,1.000000,1.596213
7581,0.405775,1.000000,1.596213
7582,0.405782,1.000000,1.596213
7583,0.405782,1.000000,1.596213
7584,0.405783,1.000000,1.596214
7585,0.405785,1.000000,1.596214
7586,0.405786,1.000000,1.596214
7587,0.405801,1.000000,1.596214
7588,0.405806,1.000000,1.596214
7589,0.405812,1.000000,1.596214
7590,0.405812,1.000000,1.596214
7591,0.405812,1.000000,1.596214
7592,0.405814,1.000000,1.596214
7593,0.405814,1.000000,1.596214
7594,0.405814,1.000000,1.596214
7595,0.405814,1.000000,1.596214
7596,0.405814,1.000000,1.596214
7597,0.405814,1.000000,1.596214
7598,0.405814,1.000000,1.596214
7599,0.405819,1.000000,1.596214
7600,0.405819,1.000000,1.596214
7601,0.405819,1.000000,1.596214
7602,0.405822,1.000000,1.596214
7603,0.405825,1.000000,1.596214
7604,0.405844,1.000000,1.596214
7605,0.405844,1.000000,1.596214
7606,0.405869,1.000000,1.596214
7607,0.405871,1.000000,1.596214
7608,0.405878,1.000000,1.596214
7609,0.405878,1.000000,1.596214
7610,0.405895,1.000000,1.596214
7611,0.405925,1.000000,1.596214
7612,0.405928,1.000000,1.596214
7613,0.405942,1.000000,1.596214
7614,0.405963,1.000000,1.596214
7615,0.405967,1.000000,1.596214
7616,0.405967,1.000000,1.596214
7617,0.405967,1.000000,1.596214
7618,0.405967,1.000000,1.596214
7619,0.405979,1.000000,1.596214
7620,0.405984,1.000000,1.596214
7621,0.405984,1.000000,1.596214
7622,0.405991,1.000000,1.596214
7623,0.406019,1.000000,1.596214
7624,0.406024,1.000000,1.596214
7625,0.406027,1.000000,1.596214
7626,0.406027,1.000000,1.596214
7627,0.406040,1.000000,1.596214
7628,0.406047,1.000000,1.596214
7629,0.406050,1.000000,1.596214
7630,0.406061,1.000000,1.596214
7631,0.406067,1.000000,1.596214
7632,0.406067,1.000000,1.596214
7633,0.406067,1.000000,1.596214
7634,0.406067,1.000000,1.596214
7635,0.406067,1.000000,1.596214
7636,0.406067,1.000000,1.596214
7637,0.406077,1.000000,1.596214
7638,0.406085,1.000000,1.596214
7639,0.406098,1.000000,1.596214
7640,0.406100,1.000000,1.596214
7641,0.406116,1.000000,1.596214
7642,0.406118,1.000000,1.596214
7643,0.406148,1.000000,1.596214
7644,0.406151,1.000000,1.596214
7645,0.406151,1.000000,1.596214
7646,0.406158,1.000000,1.596214
7647,0.406167,1.000000,1.596214
7648,0.406167,1.000000,1.596214
7649,0.406172,1.000000,1.596214
7650,0.406175,1.000000,1.596214
7651,0.406177,1.000000,1.596214
7652,0.406178,1.000000,1.596214
7653,0.406199,1.000000,1.596214
7654,0.406212,1.000000,1.596214
7655,0.406212,1.000000,1.596214
7656,0.406222,1.000000,1.596214
7657,0.406225,1.000000,1.596214
7658,0.406232,1.000000,1.596214
7659,0.406256,1.000000,1.596214
7660,0.406256,1.000000,1.596214
7661,0.406262,1.000000,1.596214
7662,0.406277,1.000000,1.596214
7663,0.406278,1.000000,1.596214
7664,0.406313,1.000000,1.596214
7665,0.406331,1.000000,1.596214
7666,0.406347,1.000000,1.596214
7667,0.406360,1.000000,1.596214
7668,0.406369,1.000000,1.596214
7669,0.406381,1.000000,1.596214
7670,0.406386,1.000000,1.596214
7671,0.406400,1.000000,1.596214
7672,0.406404,1.000000,1.596214
7673,0.406413,1.000000,1.596214
7674,0.406418,1.000000,1.596214
7675,0.406418,1.000000,1.596214
7676,0.406418,1.000000,1.596214
7677,0.406418,1.000000,1.596214
7678,0.406419,1.000000,1.596214
7679,0.406419,1.000000,1.596214
7680,0.406426,1.000000,1.596214
7681,0.406440,1.000000,1.596214
7682,0.406440,1.000000,1.596214
7683,0.406440,1.000000,1.596214
7684,0.406455,1.000000,1.596214
7685,0.406458,1.000000,1.596214
7686,0.406465,1.000000,1.596214
7687,0.406489,1.000000,1.596214
7688,0.406499,1.000000,1.596214
7689,0.406499,1.000000,1.596214
7690,0.406501,1.000000,1.596214
7691,0.406508,1.000000,1.596214
7692,0.406522,1.000000,1.596215
7693,0.406524,1.000000,1.596215
7694,0.406529,1.000000,1.596215
7695,0.406529,1.000000,1.596215
7696,0.406532,1.000000,1.596215
7697,0.406532,1.000000,1.596215
7698,0.406532,1.000000,1.596215
7699,0.406549,1.000000,1.596215
7700,0.406552,1.000000,1.596215
7701,0.406554,1.000000,1.596215
7702,0.406556,1.000000,1.596215
7703,0.406597,1.000000,1.596215
7704,0.406607,1.000000,1.596215
7705,0.406618,1.000000,1.596215
7706,0.406626,1.000000,1.596215
7707,0.406650,1.000000,1.596215
7708,0.406650,1.000000,1.596215
7709,0.406650,1.000000,1.596215
7710,0.406650,1.000000,1.596215
7711,0.406650,1.000000,1.596215
7712,0.406662,1.000000,1.596215
7713,0.406664,1.000000,1.596215
7714,0.406666,1.000000,1.596215
7715,0.406669,1.000000,1.596215
7716,0.406682,1.000000,1.596215
7717,0.406687,1.000000,1.596215
7718,0.406691,1.000000,1.596215
7719,0.406691,1.000000,1.596215
7720,0.406691,1.000000,1.596215
7721,0.406691,1.000000,1.596215
7722,0.406691,1.000000,1.596215
7723,0.406691,1.000000,1.596215
7724,0.406691,1.000000,1.596215
7725,0.406691,1.000000,1.596215
7726,0.406691,1.000000,1.596215
7727,0.406691,1.000000,1.596215
7728,0.406691,1.000000,1.596215
7729,0.406691,1.000000,1.596215
7730,0.406691,1.000000,1.596215
7731,0.406691,1.000000,1.596215
7732,0.406691,1.000000,1.596215
7733,0.406691,1.000000,1.596215
7734,0.406691,1.000000,1.596215
7735,0.406691,1.000000,1.596215
7736,0.406691,1.000000,1.596215
7737,0.406691,1.000000,1.596215
7738,0.406691,1.000000,1.596215
7739,0.406691,1.000000,1.596215
7740,0.406691,1.000000,1.596215
7741,0.406694,1.000000,1.596215
7742,0.406702,1.000000,1.596215
7743,0.406702,1.000000,1.596215
7744,0.406710,1.000000,1.596215
7745,0.406710,1.000000,1.596215
7746,0.406731,1.000000,1.596215
7747,0.406740,1.000000,1.596215
7748,0.406740,1.000000,1.596215
7749,0.406740,1.000000,1.596215
7750,0.406744,1.000000,1.596215
7751,0.406765,1.000000,1.596215
7752,0.406767,1.000000,1.596215
7753,0.406769,1.000000,1.596215
7754,0.406772,1.000000,1.596215
7755,0.406772,1.000000,1.596215
7756,0.406773,1.000000,1.596215
7757,0.406773,1.000000,1.596215
7758,0.406773,1.000000,1.596215
7759,0.406797,1.000000,1.596216
7760,0.406808,1.000000,1.596216
7761,0.406814,1.000000,1.596216
7762,0.406814,1.000000,1.596216
7763,0.406814,1.000000,1.596216
7764,0.406814,1.000000,1.596216
7765,0.406820,1.000000,1.596216
7766,0.406825,1.000000,1.596216
7767,0.406830,1.000000,1.596216
7768,0.406831,1.000000,1.596216
7769,0.406839,1.000000,1.596216
7770,0.406839,1.000000,1.596216
7771,0.406842,1.000000,1.596216
7772,0.406842,1.000000,1.596216
7773,0.406848,1.000000,1.596216
7774,0.406848,1.000000,1.596216
7775,0.406848,1.000000,1.596216
7776,0.406848,1.000000,1.596216
7777,0.406871,1.000000,1.596216
7778,0.406878,1.000000,1.596216
7779,0.406890,1.000000,1.596216
7780,0.406895,1.000000,1.596216
7781,0.406907,1.000000,1.596216
7782,0.406919,1.000000,1.596216
7783,0.406919,1.000000,1.596216
7784,0.406931,1.000000,1.596216
7785,0.406940,1.000000,1.596216
7786,0.406977,1.000000,1.596216
7787,0.406984,1.000000,1.596216
7788,0.406996,1.000000,1.596216
7789,0.407008,1.000000,1.596216
7790,0.407020,1.000000,1.596216
7791,0.407020,1.000000,1.596216
7792,0.407021,1.000000,1.596216
7793,0.407052,1.000000,1.596216
7794,0.407068,1.000000,1.596216
7795,0.407068,1.000000,1.596216
7796,0.407071,1.000000,1.596216
7797,0.407075,1.000000,1.596216
7798,0.407075,1.000000,1.596216
7799,0.407075,1.000000,1.596216
7800,0.407076,1.000000,1.596217
7801,0.407076,1.000000,1.596217
7802,0.407076,1.000000,1.596217
7803,0.407080,1.000000,1.596217
7804,0.407083,1.000000,1.596217
7805,0.407096,1.000000,1.596217
7806,0.407117,1.000000,1.596217
7807,0.407120,1.000000,1.596217
7808,0.407122,1.000000,1.596217
7809,0.407123,1.000000,1.596217
7810,0.407144,1.000000,1.596217
7811,0.407154,1.000000,1.596217
7812,0.407158,1.000000,1.596217
7813,0.407158,1.000000,1.596217
7814,0.407158,1.000000,1.596217
7815,0.407162,1.000000,1.596217
7816,0.407166,1.000000,1.596217
7817,0.407184,1.000000,1.596217
7818,0.407186,1.000000,1.596217
7819,0.407199,1.000000,1.596217
7820,0.407210,1.000000,1.596217
7821,0.407210,1.000000,1.596217
7822,0.407212,1.000000,1.596217
7823,0.407257,1.000000,1.596217
7824,0.407261,1.000000,1.596217
7825,0.407276,1.000000,1.596217
7826,0.407276,1.000000,1.596217
7827,0.407276,1.000000,1.596217
7828,0.407276,1.000000,1.596217
7829,0.407276,1.000000,1.596217
7830,0.407276,1.000000,1.596217
7831,0.407280,1.000000,1.596217
7832,0.407299,1.000000,1.596217
7833,0.407356,1.000000,1.596217
7834,0.407357,1.000000,1.596217
7835,0.407367,1.000000,1.596217
7836,0.407367,1.000000,1.596217
7837,0.407374,1.000000,1.596217
7838,0.407397,1.000000,1.596217
7839,0.407397,1.000000,1.596217
7840,0.407397,1.000000,1.596217
7841,0.407397,1.000000,1.596217
7842,0.407397,1.000000,1.596217
7843,0.407397,1.000000,1.596217
7844,0.407397,1.000000,1.596218
7845,0.407400,1.000000,1.596218
7846,0.407412,1.000000,1.596218
7847,0.407426,1.000000,1.596218
7848,0.407426,1.000000,1.596218
7849,0.407426,1.000000,1.596218
7850,0.407426,1.000000,1.596218
7851,0.407426,1.000000,1.596218
7852,0.407426,1.000000,1.596218
7853,0.407426,1.000000,1.596218
7854,0.407426,1.000000,1.596218
7855,0.407426,1.000000,1.596218
7856,0.407426,1.000000,1.596218
7857,0.407426,1.000000,1.596218
7858,0.407426,1.000000,1.596218
7859,0.407426,1.000000,1.596218
7860,0.407426,1.000000,1.596218
7861,0.407426,1.000000,1.596218
7862,0.407431,1.000000,1.596218
7863,0.407432,1.000000,1.596218
7864,0.407447,1.000000,1.596218
7865,0.407450,1.000000,1.596218
7866,0.407453,1.000000,1.596219
7867,0.407454,1.000000,1.596219
7868,0.407455,1.000000,1.596219
7869,0.407455,1.000000,1.596219
7870,0.407455,1.000000,1.596219
7871,0.407460,1.000000,1.596219
7872,0.407460,1.000000,1.596219
7873,0.407460,1.000000,1.596219
7874,0.407473,1.000000,1.596219
7875,0.407490,1.000000,1.596219
7876,0.407490,1.000000,1.596219
7877,0.407490,1.000000,1.596219
7878,0.407490,1.000000,1.596219
7879,0.407490,1.000000,1.596219
7880,0.407490,1.000000,1.596219
7881,0.407490,1.000000,1.596219
7882,0.407490,1.000000,1.596219
7883,0.407490,1.000000,1.596219
7884,0.407490,1.000000,1.596219
7885,0.407490,1.000000,1.596219
7886,0.407490,1.000000,1.596219
7887,0.407490,1.000000,1.596219
7888,0.407490,1.000000,1.596219
7889,0.407490,1.000000,1.596219
7890,0.407490,1.000000,1.596219
7891,0.407491,1.000000,1.596219
7892,0.407519,1.000000,1.596219
7893,0.407519,1.000000,1.596219
7894,0.407519,1.000000,1.596219
7895,0.407519,1.000000,1.596219
7896,0.407524,1.000000,1.596219
7897,0.407525,1.000000,1.596219
7898,0.407532,1.000000,1.596219
7899,0.407532,1.000000,1.596219
7900,0.407535,1.000000,1.596219
7901,0.407548,1.000000,1.596219
7902,0.407548,1.000000,1.596219
7903,0.407548,1.000000,1.596219
7904,0.407548,1.000000,1.596219
7905,0.407548,1.000000,1.596219
7906,0.407548,1.000000,1.596219
7907,0.407548,1.000000,1.596219
7908,0.407548,1.000000,1.596219
7909,0.407549,1.000000,1.596219
7910,0.407550,1.000000,1.596219
7911,0.407550,1.000000,1.596220
7912,0.407550,1.000000,1.596220
7913,0.407558,1.000000,1.596220
7914,0.407560,1.000000,1.596220
7915,0.407563,1.000000,1.596220
7916,0.407565,1.000000,1.596220
7917,0.407569,1.000000,1.596220
7918,0.407569,1.000000,1.596220
7919,0.407577,1.000000,1.596220
7920,0.407581,1.000000,1.596220
7921,0.407583,1.000000,1.596220
7922,0.407587,1.000000,1.596220
7923,0.407588,1.000000,1.596220
7924,0.407590,1.000000,1.596220
7925,0.407597,1.000000,1.596220
7926,0.407639,1.000000,1.596220
7927,0.407639,1.000000,1.596220
7928,0.407639,1.000000,1.596220
7929,0.407639,1.000000,1.596220
7930,0.407639,1.000000,1.596220
7931,0.407639,1.000000,1.596220
7932,0.407639,1.000000,1.596220
7933,0.407639,1.000000,1.596221
7934,0.407640,1.000000,1.596221
7935,0.407656,1.000000,1.596221
7936,0.407656,1.000000,1.596221
7937,0.407674,1.000000,1.596221
7938,0.407678,1.000000,1.596221
7939,0.407692,1.000000,1.596221
7940,0.407699,1.000000,1.596221
7941,0.407702,1.000000,1.596221
7942,0.407704,1.000000,1.596221
7943,0.407707,1.000000,1.596221
7944,0.407734,1.000000,1.596221
7945,0.407739,1.000000,1.596221
7946,0.407749,1.000000,1.596221
7947,0.407754,1.000000,1.596221
7948,0.407754,1.000000,1.596221
7949,0.407763,1.000000,1.596221
7950,0.407771,1.000000,1.596221
7951,0.407772,1.000000,1.596221
7952,0.407774,1.000000,1.596221
7953,0.407802,1.000000,1.596221
7954,0.407820,1.000000,1.596221
7955,0.407830,1.000000,1.596221
7956,0.407841,1.000000,1.596221
7957,0.407863,1.000000,1.596221
7958,0.407871,1.000000,1.596221
7959,0.407871,1.000000,1.596221
7960,0.407871,1.000000,1.596221
7961,0.407871,1.000000,1.596221
7962,0.407871,1.000000,1.596221
7963,0.407871,1.000000,1.596221
7964,0.407871,1.000000,1.596221
7965,0.407871,1.000000,1.596221
7966,0.407871,1.000000,1.596221
7967,0.407871,1.000000,1.596221
7968,0.407892,1.000000,1.596221
7969,0.407903,1.000000,1.596221
7970,0.407903,1.000000,1.596221
7971,0.407903,1.000000,1.596221
7972,0.407914,1.000000,1.596221
7973,0.407914,1.000000,1.596221
7974,0.407922,1.000000,1.596222
7975,0.407935,1.000000,1.596222
7976,0.407941,1.000000,1.596222
7977,0.407941,1.000000,1.596222
7978,0.407941,1.000000,1.596222
7979,0.407944,1.000000,1.596222
7980,0.407945,1.000000,1.596222
7981,0.407945,1.000000,1.596222
7982,0.407945,1.000000,1.596222
7983,0.407945,1.000000,1.596222
7984,0.407949,1.000000,1.596222
7985,0.407959,1.000000,1.596222
7986,0.407959,1.000000,1.596222
7987,0.407988,1.000000,1.596222
7988,0.407993,1.000000,1.596222
7989,0.407997,1.000000,1.596222
7990,0.407997,1.000000,1.596222
7991,0.407997,1.000000,1.596222
7992,0.408011,1.000000,1.596222
7993,0.408026,1.000000,1.596222
7994,0.408026,1.000000,1.596222
7995,0.408036,1.000000,1.596222
7996,0.408036,1.000000,1.596222
7997,0.408037,1.000000,1.596222
7998,0.408043,1.000000,1.596222
7999,0.408047,1.000000,1.596222
8000,0.408048,1.000000,1.596222
8001,0.408056,1.000000,1.596222
8002,0.408058,1.000000,1.596222
8003,0.408065,1.000000,1.596222
8004,0.408065,1.000000,1.596222
8005,0.408065,1.000000,1.596222
8006,0.408065,1.000000,1.596222
8007,0.408065,1.000000,1.596222
8008,0.408065,1.000000,1.596222
8009,0.408065,1.000000,1.596222
8010,0.408065,1.000000,1.596222
8011,0.408065,1.000000,1.596222
8012,0.408065,1.000000,1.596222
8013,0.408065,1.000000,1.596222
8014,0.408065,1.000000,1.596222
8015,0.408065,1.000000,1.596222
8016,0.408065,1.000000,1.596222
8017,0.408065,1.000000,1.596222
8018,0.408065,1.000000,1.596222
8019,0.408075,1.000000,1.596223
8020,0.408079,1.000000,1.596223
8021,0.408100,1.000000,1.596223
8022,0.408120,1.000000,1.596223
8023,0.408120,1.000000,1.596223
8024,0.408122,1.000000,1.596223
8025,0.408136,1.000000,1.596223
8026,0.408153,1.000000,1.596223
8027,0.408157,1.000000,1.596223
8028,0.408157,1.000000,1.596223
8029,0.408157,1.000000,1.596223
8030,0.408157,1.000000,1.596223
8031,0.408157,1.000000,1.596223
8032,0.408157,1.000000,1.596223
8033,0.408159,1.000000,1.596223
8034,0.408159,1.000000,1.596223
8035,0.408159,1.000000,1.596223
8036,0.408163,1.000000,1.596223
8037,0.408190,1.000000,1.596223
8038,0.408193,1.000000,1.596223
8039,0.408200,1.000000,1.596223
8040,0.408206,1.000000,1.596223
8041,0.408214,1.000000,1.596224
8042,0.408222,1.000000,1.596224
8043,0.408222,1.000000,1.596224
8044,0.408227,1.000000,1.596224
8045,0.408235,1.000000,1.596224
8046,0.408249,1.000000,1.596224
8047,0.408262,1.000000,1.596224
8048,0.408287,1.000000,1.596224
8049,0.408301,1.000000,1.596224
8050,0.408303,1.000000,1.596224
8051,0.408312,1.000000,1.596224
8052,0.408318,1.000000,1.596224
8053,0.408322,1.000000,1.596224
8054,0.408335,1.000000,1.596224
8055,0.408341,1.000000,1.596224
8056,0.408352,1.000000,1.596224
8057,0.408354,1.000000,1.596224
8058,0.408378,1.000000,1.596224
8059,0.408378,1.000000,1.596224
8060,0.408378,1.000000,1.596224
8061,0.408383,1.000000,1.596224
8062,0.408406,1.000000,1.596224
8063,0.408407,1.000000,1.596224
8064,0.408415,1.000000,1.596224
8065,0.408422,1.000000,1.596224
8066,0.408423,1.000000,1.596224
8067,0.408424,1.000000,1.596224
8068,0.408426,1.000000,1.596224
8069,0.408426,1.000000,1.596224
8070,0.408428,1.000000,1.596224
8071,0.408430,1.000000,1.596224
8072,0.408452,1.000000,1.596224
8073,0.408456,1.000000,1.596224
8074,0.408474,1.000000,1.596224
8075,0.408474,1.000000,1.596224
8076,0.408475,1.000000,1.596224
8077,0.408483,1.000000,1.596224
8078,0.408492,1.000000,1.596224
8079,0.408493,1.000000,1.596224
8080,0.408500,1.000000,1.596224
8081,0.408508,1.000000,1.596224
8082,0.408524,1.000000,1.596224
8083,0.408542,1.000000,1.596224
8084,0.408542,1.000000,1.596224
8085,0.408557,1.000000,1.596224
8086,0.408557,1.000000,1.596225
8087,0.408560,1.000000,1.596225
8088,0.408564,1.000000,1.596225
8089,0.408578,1.000000,1.596225
8090,0.408587,1.000000,1.596225
8091,0.408590,1.000000,1.596225
8092,0.408601,1.000000,1.596225
8093,0.408607,1.000000,1.596225
8094,0.408611,1.000000,1.596225
8095,0.408612,1.000000,1.596225
8096,0.408618,1.000000,1.596225
8097,0.408626,1.000000,1.596225
8098,0.408631,1.000000,1.596225
8099,0.408633,1.000000,1.596225
8100,0.408648,1.000000,1.596225
8101,0.408648,1.000000,1.596225
8102,0.408653,1.000000,1.596225
8103,0.408664,1.000000,1.596225
8104,0.408670,1.000000,1.596225
8105,0.408679,1.000000,1.596225
8106,0.408700,1.000000,1.596225
8107,0.408708,1.000000,1.596225
8108,0.408708,1.000000,1.596226
8109,0.408708,1.000000,1.596226
8110,0.408708,1.000000,1.596226
8111,0.408710,1.000000,1.596226
8112,0.408712,1.000000,1.596226
8113,0.408712,1.000000,1.596226
8114,0.408723,1.000000,1.596226
8115,0.408731,1.000000,1.596226
8116,0.408735,1.000000,1.596226
8117,0.408738,1.000000,1.596226
8118,0.408738,1.000000,1.596226
8119,0.408738,1.000000,1.596226
8120,0.408747,1.000000,1.596226
8121,0.408750,1.000000,1.596226
8122,0.408772,1.000000,1.596226
8123,0.408783,1.000000,1.596226
8124,0.408790,1.000000,1.596226
8125,0.408790,1.000000,1.596226
8126,0.408790,1.000000,1.596226
8127,0.408790,1.000000,1.596226
8128,0.408790,1.000000,1.596226
8129,0.408792,1.000000,1.596226
8130,0.408800,1.000000,1.596226
8131,0.408811,1.000000,1.596226
8132,0.408811,1.000000,1.596226
8133,0.408811,1.000000,1.596226
8134,0.408811,1.000000,1.596226
8135,0.408820,1.000000,1.596226
8136,0.408843,1.000000,1.596226
8137,0.408843,1.000000,1.596226
8138,0.408849,1.000000,1.596226
8139,0.408857,1.000000,1.596226
8140,0.408865,1.000000,1.596226
8141,0.408878,1.000000,1.596226
8142,0.408896,1.000000,1.596226
8143,0.408900,1.000000,1.596226
8144,0.408904,1.000000,1.596226
8145,0.408914,1.000000,1.596226
8146,0.408914,1.000000,1.596226
8147,0.408915,1.000000,1.596226
8148,0.408921,1.000000,1.596226
8149,0.408925,1.000000,1.596226
8150,0.408930,1.000000,1.596226
8151,0.408935,1.000000,1.596226
8152,0.408935,1.000000,1.596226
8153,0.408951,1.000000,1.596226
8154,0.408951,1.000000,1.596226
8155,0.408973,1.000000,1.596226
8156,0.408977,1.000000,1.596226
8157,0.408998,1.000000,1.596226
8158,0.409020,1.000000,1.596226
8159,0.409025,1.000000,1.596226
8160,0.409027,1.000000,1.596226
8161,0.409041,1.000000,1.596226
8162,0.409042,1.000000,1.596226
8163,0.409058,1.000000,1.596226
8164,0.409072,1.000000,1.596226
8165,0.409074,1.000000,1.596226
8166,0.409075,1.000000,1.596226
8167,0.409080,1.000000,1.596226
8168,0.409080,1.000000,1.596226
8169,0.409080,1.000000,1.596226
8170,0.409082,1.000000,1.596226
8171,0.409103,1.000000,1.596226
8172,0.409114,1.000000,1.596226
8173,0.409117,1.000000,1.596226
8174,0.409133,1.000000,1.596226
8175,0.409141,1.000000,1.596226
8176,0.409141,1.000000,1.596226
8177,0.409146,1.000000,1.596226
8178,0.409149,1.000000,1.596226
8179,0.409151,1.000000,1.596226
8180,0.409155,1.000000,1.596226
8181,0.409158,1.000000,1.596226
8182,0.409163,1.000000,1.596226
8183,0.409163,1.000000,1.596226
8184,0.409189,1.000000,1.596226
8185,0.409209,1.000000,1.596226
8186,0.409219,1.000000,1.596226
8187,0.409228,1.000000,1.596226
8188,0.409231,1.000000,1.596226
8189,0.409240,1.000000,1.596226
8190,0.409250,1.000000,1.596226
8191,0.409250,1.000000,1.596226
8192,0.409250,1.000000,1.596226
8193,0.409252,1.000000,1.596226
8194,0.409260,1.000000,1.596227
8195,0.409269,1.000000,1.596227
8196,0.409271,1.000000,1.596227
8197,0.409271,1.000000,1.596227
8198,0.409271,1.000000,1.596227
8199,0.409271,1.000000,1.596227
8200,0.409271,1.000000,1.596227
8201,0.409271,1.000000,1.596227
8202,0.409271,1.000000,1.596227
8203,0.409271,1.000000,1.596227
8204,0.409271,1.000000,1.596227
8205,0.409271,1.000000,1.596227
8206,0.409271,1.000000,1.596227
8207,0.409271,1.000000,1.596227
8208,0.409271,1.000000,1.596227
8209,0.409271,1.000000,1.596227
8210,0.409271,1.000000,1.596227
8211,0.409271,1.000000,1.596227
8212,0.409271,1.000000,1.596227
8213,0.409271,1.000000,1.596227
8214,0.409271,1.000000,1.596227
8215,0.409271,1.000000,1.596227
8216,0.409271,1.000000,1.596227
8217,0.409271,1.000000,1.596227
8218,0.409271,1.000000,1.596227
8219,0.409271,1.000000,1.596227
8220,0.409271,1.000000,1.596227
8221,0.409271,1.000000,1.596227
8222,0.409271,1.000000,1.596227
8223,0.409283,1.000000,1.596227
8224,0.409283,1.000000,1.596227
8225,0.409297,1.000000,1.596227
8226,0.409297,1.000000,1.596227
8227,0.409297,1.000000,1.596227
8228,0.409297,1.000000,1.596227
8229,0.409299,1.000000,1.596227
8230,0.409305,1.000000,1.596227
8231,0.409305,1.000000,1.596227
8232,0.409320,1.000000,1.596227
8233,0.409322,1.000000,1.596227
8234,0.409334,1.000000,1.596227
8235,0.409338,1.000000,1.596227
8236,0.409339,1.000000,1.596227
8237,0.409339,1.000000,1.596227
8238,0.409340,1.000000,1.596227
8239,0.409347,1.000000,1.596227
8240,0.409355,1.000000,1.596227
8241,0.409360,1.000000,1.596227
8242,0.409362,1.000000,1.596227
8243,0.409363,1.000000,1.596227
8244,0.409368,1.000000,1.596227
8245,0.409368,1.000000,1.596227
8246,0.409373,1.000000,1.596227
8247,0.409373,1.000000,1.596227
8248,0.409373,1.000000,1.596227
8249,0.409373,1.000000,1.596227
8250,0.409373,1.000000,1.596227
8251,0.409373,1.000000,1.596227
8252,0.409373,1.000000,1.596227
8253,0.409373,1.000000,1.596227
8254,0.409373,1.000000,1.596227
8255,0.409373,1.000000,1.596227
8256,0.409373,1.000000,1.596227
8257,0.409373,1.000000,1.596227
8258,0.409373,1.000000,1.596227
8259,0.409388,1.000000,1.596227
8260,0.409394,1.000000,1.596227
8261,0.409395,1.000000,1.596228
8262,0.409396,1.000000,1.596228
8263,0.409407,1.000000,1.596228
8264,0.409412,1.000000,1.596228
8265,0.409422,1.000000,1.596228
8266,0.409422,1.000000,1.596228
8267,0.409422,1.000000,1.596228
8268,0.409422,1.000000,1.596228
8269,0.409422,1.000000,1.596228
8270,0.409422,1.000000,1.596228
8271,0.409422,1.000000,1.596228
8272,0.409432,1.000000,1.596228
8273,0.409442,1.000000,1.596228
8274,0.409449,1.000000,1.596228
8275,0.409449,1.000000,1.596228
8276,0.409461,1.000000,1.596228
8277,0.409473,1.000000,1.596228
8278,0.409489,1.000000,1.596228
8279,0.409495,1.000000,1.596228
8280,0.409516,1.000000,1.596228
8281,0.409517,1.000000,1.596228
8282,0.409525,1.000000,1.596228
8283,0.409525,1.000000,1.596228
8284,0.409526,1.000000,1.596228
8285,0.409526,1.000000,1.596228
8286,0.409526,1.000000,1.596228
8287,0.409526,1.000000,1.596228
8288,0.409526,1.000000,1.596228
8289,0.409526,1.000000,1.596228
8290,0.409526,1.000000,1.596228
8291,0.409526,1.000000,1.596228
8292,0.409526,1.000000,1.596228
8293,0.409539,1.000000,1.596228
8294,0.409539,1.000000,1.596228
8295,0.409543,1.000000,1.596228
8296,0.409544,1.000000,1.596228
8297,0.409556,1.000000,1.596228
8298,0.409562,1.000000,1.596228
8299,0.409564,1.000000,1.596228
8300,0.409564,1.000000,1.596228
8301,0.409564,1.000000,1.596228
8302,0.409573,1.000000,1.596228
8303,0.409580,1.000000,1.596228
8304,0.409596,1.000000,1.596228
8305,0.409622,1.000000,1.596228
8306,0.409624,1.000000,1.596228
8307,0.409624,1.000000,1.596228
8308,0.409624,1.000000,1.596228
8309,0.409624,1.000000,1.596228
8310,0.409624,1.000000,1.596228
8311,0.409625,1.000000,1.596228
8312,0.409633,1.000000,1.596228
8313,0.409633,1.000000,1.596228
8314,0.409633,1.000000,1.596228
8315,0.409636,1.000000,1.596228
8316,0.409637,1.000000,1.596228
8317,0.409644,1.000000,1.596228
8318,0.409659,1.000000,1.596228
8319,0.409664,1.000000,1.596228
8320,0.409687,1.000000,1.596228
8321,0.409719,1.000000,1.596228
8322,0.409728,1.000000,1.596228
8323,0.409733,1.000000,1.596228
8324,0.409739,1.000000,1.596228
8325,0.409739,1.000000,1.596228
8326,0.409741,1.000000,1.596228
8327,0.409744,1.000000,1.596228
8328,0.409779,1.000000,1.596228
8329,0.409780,1.000000,1.596228
8330,0.409785,1.000000,1.596228
8331,0.409788,1.000000,1.596228
8332,0.409791,1.000000,1.596228
8333,0.409804,1.000000,1.596228
8334,0.409816,1.000000,1.596228
8335,0.409824,1.000000,1.596228
8336,0.409835,1.000000,1.596228
8337,0.409853,1.000000,1.596228
8338,0.409874,1.000000,1.596228
8339,0.409882,1.000000,1.596228
8340,0.409883,1.000000,1.596228
8341,0.409888,1.000000,1.596228
8342,0.409892,1.000000,1.596228
8343,0.409903,1.000000,1.596228
8344,0.409916,1.000000,1.596228
8345,0.409937,1.000000,1.596228
8346,0.409948,1.000000,1.596228
8347,0.409961,1.000000,1.596228
8348,0.409971,1.000000,1.596228
